time,temperature,humidity,pressure,lux
2022/3/13 12:11:54,21.60,35.10,98312.30,44.58
2022/3/13 12:11:59,21.60,35.10,98311.96,44.17
2022/3/13 12:12:4,21.60,35.30,98311.25,44.17
2022/3/13 12:12:10,21.60,35.40,98311.79,44.58
2022/3/13 12:12:15,21.60,35.40,98312.13,43.75
2022/3/13 12:12:20,21.60,35.30,98312.66,43.33
2022/3/13 12:12:25,21.60,35.20,98313.03,42.92
2022/3/13 12:12:30,21.60,35.20,98313.20,42.92
2022/3/13 12:12:35,21.60,35.10,98313.38,43.33
2022/3/13 12:12:41,21.60,35.00,98313.20,43.75
2022/3/13 12:12:46,21.60,35.00,98312.88,45.00
2022/3/13 12:12:51,21.60,35.00,98313.22,45.42
2022/3/13 12:12:56,21.60,35.10,98312.88,43.75
2022/3/13 12:13:1,21.60,35.10,98313.25,42.92
2022/3/13 12:13:6,21.60,35.10,98313.59,42.50
2022/3/13 12:13:11,21.60,35.10,98313.42,42.50
2022/3/13 12:13:17,21.60,35.10,98312.59,42.92
2022/3/13 12:13:22,21.60,35.10,98311.75,43.75
2022/3/13 12:13:27,21.60,35.10,98311.25,43.33
2022/3/13 12:13:32,21.60,35.10,98311.09,42.50
2022/3/13 12:13:37,21.60,35.20,98310.58,42.50
2022/3/13 12:13:42,21.60,35.20,98310.91,42.92
2022/3/13 12:13:47,21.60,35.10,98310.75,42.92
2022/3/13 12:13:53,21.60,35.10,98309.71,43.33
2022/3/13 12:13:58,21.60,35.30,98310.21,43.75
2022/3/13 12:14:3,21.70,35.40,98309.71,43.33
2022/3/13 12:14:8,21.60,35.20,98310.05,43.33
2022/3/13 12:14:13,21.60,35.20,98310.58,43.33
2022/3/13 12:14:18,21.60,35.20,98310.58,42.92
2022/3/13 12:14:23,21.60,35.20,98310.91,42.92
2022/3/13 12:14:29,21.60,35.10,98310.75,42.92
2022/3/13 12:14:34,21.60,35.20,98310.78,42.50
2022/3/13 12:14:39,21.60,35.30,98310.78,42.50
2022/3/13 12:14:44,21.60,35.30,98310.78,42.92
2022/3/13 12:14:49,21.60,35.20,98310.13,42.50
2022/3/13 12:14:54,21.60,35.20,98309.41,42.08
2022/3/13 12:14:59,21.70,35.30,98309.78,42.08
2022/3/13 12:15:5,21.60,35.30,98310.45,42.08
2022/3/13 12:15:10,21.60,35.20,98310.99,42.08
2022/3/13 12:15:15,21.60,35.20,98311.03,42.08
2022/3/13 12:15:20,21.70,35.20,98310.86,42.08
2022/3/13 12:15:25,21.60,35.20,98311.20,42.08
2022/3/13 12:15:30,21.60,35.20,98311.20,42.08
2022/3/13 12:15:36,21.60,35.30,98311.37,42.50
2022/3/13 12:15:41,21.70,35.30,98311.37,42.50
2022/3/13 12:15:46,21.70,35.50,98310.53,42.08
2022/3/13 12:15:51,21.60,35.50,98310.91,41.67
2022/3/13 12:15:56,21.60,35.50,98310.91,41.67
2022/3/13 12:16:1,21.70,35.60,98310.23,41.67
2022/3/13 12:16:6,21.60,35.50,98310.23,41.67
2022/3/13 12:16:12,21.70,35.50,98310.91,41.67
2022/3/13 12:16:17,21.70,35.60,98310.41,41.67
2022/3/13 12:16:22,21.70,35.50,98310.41,42.08
2022/3/13 12:16:27,21.70,35.50,98310.77,42.08
2022/3/13 12:16:32,21.60,35.30,98310.07,41.67
2022/3/13 12:16:37,21.70,35.40,98310.44,41.67
2022/3/13 12:16:42,21.70,35.50,98310.81,41.67
2022/3/13 12:16:48,21.70,35.40,98310.48,41.67
2022/3/13 12:16:53,21.70,35.30,98310.81,42.08
2022/3/13 12:16:58,21.70,35.20,98311.52,42.08
2022/3/13 12:17:3,21.70,35.30,98311.27,42.08
2022/3/13 12:17:8,21.60,35.60,98311.23,42.08
2022/3/13 12:17:13,21.70,35.80,98311.73,42.08
2022/3/13 12:17:19,21.60,35.70,98312.45,42.50
2022/3/13 12:17:24,21.70,35.60,98312.28,42.92
2022/3/13 12:17:29,21.70,35.50,98312.95,42.92
2022/3/13 12:17:34,21.70,35.40,98312.74,42.50
2022/3/13 12:17:39,21.70,35.40,98312.53,42.08
2022/3/13 12:17:44,21.70,35.40,98312.38,42.08
2022/3/13 12:17:49,21.70,35.40,98312.24,41.67
2022/3/13 12:17:55,21.70,35.40,98312.74,41.67
2022/3/13 12:18:0,21.70,35.40,98312.74,42.08
2022/3/13 12:18:5,21.70,35.30,98312.95,41.25
2022/3/13 12:18:10,21.70,35.30,98312.91,41.25
2022/3/13 12:18:15,21.70,35.30,98313.08,41.25
2022/3/13 12:18:20,21.70,35.20,98313.58,40.83
2022/3/13 12:18:25,21.70,35.40,98313.91,40.83
2022/3/13 12:18:31,21.70,35.40,98314.41,40.83
2022/3/13 12:18:36,21.70,35.40,98314.20,40.42
2022/3/13 12:18:41,21.70,35.30,98314.54,40.42
2022/3/13 12:18:46,21.70,35.30,98314.58,40.42
2022/3/13 12:18:51,21.70,35.30,98315.12,40.83
2022/3/13 12:18:56,21.70,35.40,98315.83,40.42
2022/3/13 12:19:1,21.70,35.40,98315.00,40.42
2022/3/13 12:19:7,21.70,35.40,98315.00,40.00
2022/3/13 12:19:12,21.70,35.40,98315.20,40.00
2022/3/13 12:19:17,21.70,35.40,98314.20,40.00
2022/3/13 12:19:22,21.70,35.40,98314.57,40.00
2022/3/13 12:19:27,21.70,35.50,98314.91,40.00
2022/3/13 12:19:32,21.70,35.60,98314.20,40.00
2022/3/13 12:19:38,21.70,35.60,98314.70,40.00
2022/3/13 12:19:43,21.70,35.60,98315.08,40.42
2022/3/13 12:19:48,21.70,35.60,98315.24,40.42
2022/3/13 12:19:53,21.70,35.60,98315.74,39.58
2022/3/13 12:19:58,21.70,35.60,98315.58,40.42
2022/3/13 12:20:3,21.70,35.50,98316.08,40.00
2022/3/13 12:20:8,21.70,35.30,98315.58,40.42
2022/3/13 12:20:14,21.70,35.30,98315.58,40.42
2022/3/13 12:20:19,21.70,35.30,98316.08,40.42
2022/3/13 12:20:24,21.70,35.50,98316.08,40.42
2022/3/13 12:20:29,21.70,35.70,98316.04,40.42
2022/3/13 12:20:34,21.70,35.90,98316.38,40.42
2022/3/13 12:20:39,21.70,36.00,98315.38,40.83
2022/3/13 12:20:44,21.70,36.00,98314.88,40.83
2022/3/13 12:20:50,21.70,35.90,98315.20,40.42
2022/3/13 12:20:55,21.70,35.80,98315.20,40.42
2022/3/13 12:21:0,21.70,35.70,98315.74,40.42
2022/3/13 12:21:5,21.70,35.70,98315.58,40.42
2022/3/13 12:21:10,21.70,35.60,98315.41,40.42
2022/3/13 12:21:15,21.70,35.50,98315.41,40.42
2022/3/13 12:21:20,21.70,35.60,98315.58,40.42
2022/3/13 12:21:26,21.70,35.50,98315.74,40.00
2022/3/13 12:21:31,21.70,35.40,98315.20,40.00
2022/3/13 12:21:36,21.70,35.40,98316.08,40.42
2022/3/13 12:21:41,21.70,35.30,98316.08,40.42
2022/3/13 12:21:46,21.70,35.30,98315.41,40.00
2022/3/13 12:21:51,21.70,35.30,98315.24,40.00
2022/3/13 12:21:57,21.70,35.40,98315.41,40.42
2022/3/13 12:22:2,21.70,35.40,98315.41,40.00
2022/3/13 12:22:7,21.70,35.50,98315.95,40.00
2022/3/13 12:22:12,21.70,35.60,98315.95,40.00
2022/3/13 12:22:17,21.70,35.50,98315.62,40.00
2022/3/13 12:22:22,21.70,35.50,98315.45,40.00
2022/3/13 12:22:27,21.70,35.40,98315.28,40.00
2022/3/13 12:22:33,21.70,35.50,98315.48,39.17
2022/3/13 12:22:38,21.70,35.60,98316.16,39.17
2022/3/13 12:22:43,21.70,35.70,98316.98,39.17
2022/3/13 12:22:48,21.70,35.90,98316.98,39.17
2022/3/13 12:22:53,21.70,35.90,98316.86,39.58
2022/3/13 12:22:58,21.70,36.00,98317.40,39.17
2022/3/13 12:23:3,21.70,35.90,98317.73,38.75
2022/3/13 12:23:9,21.70,35.80,98317.56,38.75
2022/3/13 12:23:14,21.70,35.80,98317.23,38.33
2022/3/13 12:23:19,21.70,35.80,98317.56,38.33
2022/3/13 12:23:24,21.70,35.80,98317.86,38.75
2022/3/13 12:23:29,21.70,35.70,98317.69,38.33
2022/3/13 12:23:34,21.70,35.60,98318.06,38.33
2022/3/13 12:23:40,21.70,35.60,98318.44,38.33
2022/3/13 12:23:45,21.70,35.60,98318.27,38.33
2022/3/13 12:23:50,21.70,35.70,98318.60,38.33
2022/3/13 12:23:55,21.70,35.70,98318.60,37.92
2022/3/13 12:24:0,21.70,35.60,98317.73,37.92
2022/3/13 12:24:5,21.70,35.70,98317.73,37.92
2022/3/13 12:24:10,21.70,35.70,98317.19,37.92
2022/3/13 12:24:16,21.70,35.90,98317.56,37.92
2022/3/13 12:24:21,21.70,36.00,98317.40,37.92
2022/3/13 12:24:26,21.70,36.10,98317.56,37.92
2022/3/13 12:24:31,21.70,36.00,98317.94,37.92
2022/3/13 12:24:36,21.70,35.90,98317.77,37.92
2022/3/13 12:24:41,21.70,35.70,98317.94,37.50
2022/3/13 12:24:46,21.70,35.60,98318.27,37.50
2022/3/13 12:24:52,21.70,35.60,98318.60,37.50
2022/3/13 12:24:57,21.70,35.60,98318.77,37.50
2022/3/13 12:25:2,21.70,35.70,98318.23,37.50
2022/3/13 12:25:7,21.70,35.80,98317.73,37.50
2022/3/13 12:25:12,21.70,35.60,98317.94,37.50
2022/3/13 12:25:17,21.70,35.60,98317.77,37.50
2022/3/13 12:25:23,21.70,35.70,98317.44,37.50
2022/3/13 12:25:28,21.70,35.60,98317.94,37.92
2022/3/13 12:25:33,21.70,35.70,98318.27,37.92
2022/3/13 12:25:38,21.70,35.80,98318.98,37.92
2022/3/13 12:25:43,21.70,35.70,98318.10,37.92
2022/3/13 12:25:48,21.70,35.60,98318.27,37.50
2022/3/13 12:25:53,21.70,35.70,98318.77,37.50
2022/3/13 12:25:59,21.70,35.60,98318.77,37.50
2022/3/13 12:26:4,21.70,35.50,98318.60,37.50
2022/3/13 12:26:9,21.70,35.70,98318.94,37.08
2022/3/13 12:26:14,21.70,35.80,98318.94,37.08
2022/3/13 12:26:19,21.70,35.80,98318.94,37.08
2022/3/13 12:26:24,21.70,35.90,98319.44,36.67
2022/3/13 12:26:29,21.70,36.00,98319.11,37.08
2022/3/13 12:26:35,21.70,35.90,98319.11,36.67
2022/3/13 12:26:40,21.70,35.90,98318.98,36.67
2022/3/13 12:26:45,21.70,35.80,98318.64,37.50
2022/3/13 12:26:50,21.70,35.80,98318.81,36.67
2022/3/13 12:26:55,21.70,35.70,98317.97,36.67
2022/3/13 12:27:0,21.70,35.80,98317.73,36.67
2022/3/13 12:27:5,21.70,35.80,98317.73,36.67
2022/3/13 12:27:11,21.70,35.70,98318.06,36.67
2022/3/13 12:27:16,21.70,35.60,98316.86,36.67
2022/3/13 12:27:21,21.70,35.80,98317.40,36.67
2022/3/13 12:27:26,21.70,35.70,98316.73,36.67
2022/3/13 12:27:31,21.70,35.80,98316.40,36.67
2022/3/13 12:27:36,21.70,35.80,98316.56,36.25
2022/3/13 12:27:42,21.70,35.90,98317.06,36.67
2022/3/13 12:27:47,21.70,35.80,98317.06,36.25
2022/3/13 12:27:52,21.70,35.90,98316.73,36.25
2022/3/13 12:27:57,21.70,36.10,98316.60,36.25
2022/3/13 12:28:2,21.70,36.10,98316.60,36.25
2022/3/13 12:28:7,21.70,36.00,98316.97,36.25
2022/3/13 12:28:12,21.70,36.00,98316.68,36.25
2022/3/13 12:28:18,21.70,35.90,98317.05,36.25
2022/3/13 12:28:23,21.70,35.80,98317.42,36.25
2022/3/13 12:28:28,21.70,35.70,98317.59,36.25
2022/3/13 12:28:33,21.70,35.50,98318.42,35.83
2022/3/13 12:28:38,21.70,35.50,98318.77,35.83
2022/3/13 12:28:43,21.70,35.60,98318.39,35.83
2022/3/13 12:28:48,21.70,35.60,98318.22,35.83
2022/3/13 12:28:54,21.70,35.60,98318.55,35.83
2022/3/13 12:28:59,21.70,35.70,98319.89,35.83
2022/3/13 12:29:4,21.70,35.80,98320.22,35.83
2022/3/13 12:29:9,21.70,35.80,98319.72,35.42
2022/3/13 12:29:14,21.70,35.70,98319.39,35.83
2022/3/13 12:29:19,21.70,35.70,98318.89,35.42
2022/3/13 12:29:24,21.70,35.70,98318.39,35.00
2022/3/13 12:29:30,21.70,35.70,98318.42,35.00
2022/3/13 12:29:35,21.70,35.80,98318.59,35.00
2022/3/13 12:29:40,21.70,35.90,98318.46,35.00
2022/3/13 12:29:45,21.70,35.90,98318.46,35.00
2022/3/13 12:29:50,21.70,36.00,98319.00,35.00
2022/3/13 12:29:55,21.70,36.10,98318.33,35.00
2022/3/13 12:30:1,21.70,36.10,98318.17,34.58
2022/3/13 12:30:6,21.70,36.00,98319.02,34.58
2022/3/13 12:30:11,21.70,35.80,98318.33,34.58
2022/3/13 12:30:16,21.70,35.60,98318.00,34.58
2022/3/13 12:30:21,21.80,35.70,98317.67,34.58
2022/3/13 12:30:26,21.70,35.70,98317.50,34.58
2022/3/13 12:30:31,21.70,35.60,98317.33,34.17
2022/3/13 12:30:37,21.70,35.70,98316.66,34.17
2022/3/13 12:30:42,21.70,35.80,98316.96,34.17
2022/3/13 12:30:47,21.70,36.10,98317.50,34.17
2022/3/13 12:30:52,21.70,36.10,98317.13,34.17
2022/3/13 12:30:57,21.70,35.90,98317.30,33.75
2022/3/13 12:31:2,21.70,35.90,98316.80,33.75
2022/3/13 12:31:7,21.70,35.80,98317.00,33.75
2022/3/13 12:31:13,21.70,35.70,98317.50,33.75
2022/3/13 12:31:18,21.70,35.60,98317.30,33.33
2022/3/13 12:31:23,21.70,35.70,98317.30,33.33
2022/3/13 12:31:28,21.70,35.80,98317.00,33.33
2022/3/13 12:31:33,21.70,35.80,98315.45,33.33
2022/3/13 12:31:38,21.70,35.80,98315.83,33.33
2022/3/13 12:31:43,21.70,35.80,98315.33,33.33
2022/3/13 12:31:49,21.70,35.60,98315.50,32.92
2022/3/13 12:31:54,21.70,35.70,98316.01,32.92
2022/3/13 12:31:59,21.70,35.80,98316.34,30.00
2022/3/13 12:32:4,21.70,35.80,98317.17,34.17
2022/3/13 12:32:9,21.70,35.80,98317.34,34.17
2022/3/13 12:32:14,21.70,35.80,98317.38,34.17
2022/3/13 12:32:20,21.70,35.70,98317.55,34.17
2022/3/13 12:32:25,21.70,35.60,98317.05,34.17
2022/3/13 12:32:30,21.70,35.60,98316.58,34.58
2022/3/13 12:32:35,21.70,35.60,98316.75,34.58
2022/3/13 12:32:40,21.70,35.70,98316.25,34.58
2022/3/13 12:32:45,21.70,35.80,98315.79,34.17
2022/3/13 12:32:50,21.80,35.90,98316.29,34.17
2022/3/13 12:32:56,21.70,35.70,98316.83,34.58
2022/3/13 12:33:1,21.70,35.70,98317.16,34.58
2022/3/13 12:33:6,21.70,35.60,98317.33,34.58
2022/3/13 12:33:11,21.80,35.70,98317.00,34.58
2022/3/13 12:33:16,21.70,35.70,98316.66,34.58
2022/3/13 12:33:21,21.80,35.80,98317.00,35.00
2022/3/13 12:33:26,21.70,35.70,98317.53,34.17
2022/3/13 12:33:32,21.80,35.60,98317.03,33.75
2022/3/13 12:33:37,21.80,35.60,98317.38,33.75
2022/3/13 12:33:42,21.80,35.60,98317.88,34.17
2022/3/13 12:33:47,21.80,35.60,98317.38,34.17
2022/3/13 12:33:52,21.80,35.60,98317.20,34.17
2022/3/13 12:33:57,21.70,35.50,98317.41,34.17
2022/3/13 12:34:2,21.80,35.50,98316.20,33.75
2022/3/13 12:34:8,21.80,35.60,98316.07,33.33
2022/3/13 12:34:13,21.80,35.60,98315.41,32.92
2022/3/13 12:34:18,21.80,35.70,98314.77,32.92
2022/3/13 12:34:23,21.80,35.70,98315.44,33.75
2022/3/13 12:34:28,21.80,35.80,98315.61,35.00
2022/3/13 12:34:33,21.70,35.80,98315.27,35.83
2022/3/13 12:34:38,21.80,35.70,98315.98,35.42
2022/3/13 12:34:44,21.80,35.80,98315.61,34.58
2022/3/13 12:34:49,21.80,35.80,98315.06,34.58
2022/3/13 12:34:54,21.80,35.80,98314.91,34.58
2022/3/13 12:34:59,21.80,35.80,98314.44,33.75
2022/3/13 12:35:4,21.80,35.80,98314.64,32.92
2022/3/13 12:35:9,21.80,35.70,98313.81,32.08
2022/3/13 12:35:15,21.80,35.60,98314.64,32.08
2022/3/13 12:35:20,21.70,35.50,98314.64,32.08
2022/3/13 12:35:25,21.80,35.60,98314.14,31.25
2022/3/13 12:35:30,21.80,35.60,98313.64,30.83
2022/3/13 12:35:35,21.80,35.50,98313.81,30.83
2022/3/13 12:35:40,21.80,35.60,98313.31,30.42
2022/3/13 12:35:45,21.80,35.60,98313.48,30.42
2022/3/13 12:35:51,21.80,35.70,98313.31,30.42
2022/3/13 12:35:56,21.80,35.60,98312.81,30.42
2022/3/13 12:36:1,21.80,35.60,98311.98,30.00
2022/3/13 12:36:6,21.80,35.60,98311.80,30.00
2022/3/13 12:36:11,21.80,35.60,98312.02,30.00
2022/3/13 12:36:16,21.80,35.60,98311.84,30.00
2022/3/13 12:36:21,21.80,35.70,98311.84,30.00
2022/3/13 12:36:27,21.80,35.70,98312.25,30.00
2022/3/13 12:36:32,21.80,35.70,98312.41,30.00
2022/3/13 12:36:37,21.80,35.70,98311.91,29.58
2022/3/13 12:36:42,21.80,35.80,98311.34,29.58
2022/3/13 12:36:47,21.80,35.80,98310.67,29.58
2022/3/13 12:36:52,21.80,35.90,98311.25,29.58
2022/3/13 12:36:57,21.80,35.80,98311.25,29.58
2022/3/13 12:37:3,21.80,35.80,98310.08,29.58
2022/3/13 12:37:8,21.80,35.80,98310.62,29.58
2022/3/13 12:37:13,21.80,35.80,98311.33,29.58
2022/3/13 12:37:18,21.80,35.80,98309.95,29.58
2022/3/13 12:37:23,21.80,35.80,98310.16,30.00
2022/3/13 12:37:28,21.80,35.70,98308.98,30.00
2022/3/13 12:37:34,21.80,35.70,98308.82,30.42
2022/3/13 12:37:39,21.80,35.60,98309.15,30.42
2022/3/13 12:37:44,21.80,35.70,98309.52,30.42
2022/3/13 12:37:49,21.80,35.60,98309.52,30.42
2022/3/13 12:37:54,21.80,35.50,98308.15,30.42
2022/3/13 12:37:59,21.80,35.60,98307.27,30.42
2022/3/13 12:38:4,21.80,35.50,98306.27,30.42
2022/3/13 12:38:10,21.80,35.50,98306.44,30.83
2022/3/13 12:38:15,21.80,35.50,98305.77,30.83
2022/3/13 12:38:20,21.80,35.40,98305.98,30.83
2022/3/13 12:38:25,21.80,35.40,98305.98,31.25
2022/3/13 12:38:30,21.80,35.40,98305.52,31.25
2022/3/13 12:38:35,21.80,35.40,98304.81,31.25
2022/3/13 12:38:40,21.80,35.50,98304.84,31.25
2022/3/13 12:38:46,21.80,35.50,98305.19,31.67
2022/3/13 12:38:51,21.80,35.50,98305.19,31.67
2022/3/13 12:38:56,21.80,35.50,98305.52,31.25
2022/3/13 12:39:1,21.80,35.60,98306.02,31.25
2022/3/13 12:39:6,21.80,35.60,98305.69,30.83
2022/3/13 12:39:11,21.80,35.50,98305.52,30.83
2022/3/13 12:39:17,21.80,35.50,98304.69,31.25
2022/3/13 12:39:22,21.80,35.50,98304.69,31.67
2022/3/13 12:39:27,21.80,35.50,98305.02,32.08
2022/3/13 12:39:32,21.80,35.50,98304.36,32.08
2022/3/13 12:39:37,21.80,35.40,98304.36,32.08
2022/3/13 12:39:42,21.80,35.40,98305.23,31.67
2022/3/13 12:39:47,21.80,35.50,98305.73,31.67
2022/3/13 12:39:53,21.80,35.60,98305.56,31.67
2022/3/13 12:39:58,21.80,35.60,98306.10,31.25
2022/3/13 12:40:3,21.80,35.60,98306.44,30.83
2022/3/13 12:40:8,21.80,35.80,98306.23,30.83
2022/3/13 12:40:13,21.80,36.00,98306.06,30.42
2022/3/13 12:40:18,21.80,35.90,98306.10,30.42
2022/3/13 12:40:23,21.80,35.80,98306.10,30.00
2022/3/13 12:40:29,21.80,35.60,98305.77,29.58
2022/3/13 12:40:34,21.80,35.60,98305.64,29.58
2022/3/13 12:40:39,21.80,35.70,98304.84,29.58
2022/3/13 12:40:44,21.80,35.80,98304.84,29.17
2022/3/13 12:40:49,21.80,35.80,98304.68,29.17
2022/3/13 12:40:54,21.80,35.60,98304.47,29.17
2022/3/13 12:40:59,21.80,35.50,98304.68,29.17
2022/3/13 12:41:5,21.80,35.50,98304.47,29.17
2022/3/13 12:41:10,21.80,35.50,98304.64,29.17
2022/3/13 12:41:15,21.80,35.50,98305.01,29.17
2022/3/13 12:41:20,21.80,35.60,98304.38,29.17
2022/3/13 12:41:25,21.80,35.80,98303.88,29.58
2022/3/13 12:41:30,21.80,35.80,98303.55,29.58
2022/3/13 12:41:35,21.80,35.70,98303.72,29.58
2022/3/13 12:41:41,21.80,35.60,98303.84,30.00
2022/3/13 12:41:46,21.80,35.50,98303.17,30.00
2022/3/13 12:41:51,21.80,35.40,98302.97,30.00
2022/3/13 12:41:56,21.80,35.50,98303.84,30.42
2022/3/13 12:42:1,21.80,35.60,98303.67,30.83
2022/3/13 12:42:6,21.80,35.50,98303.84,30.83
2022/3/13 12:42:12,21.80,35.50,98303.67,31.25
2022/3/13 12:42:17,21.80,35.60,98303.47,31.25
2022/3/13 12:42:22,21.80,35.60,98304.30,31.67
2022/3/13 12:42:27,21.80,35.60,98304.64,31.67
2022/3/13 12:42:32,21.80,35.50,98304.81,32.08
2022/3/13 12:42:37,21.80,35.40,98305.01,32.08
2022/3/13 12:42:42,21.80,35.40,98305.18,32.08
2022/3/13 12:42:48,21.80,35.50,98304.17,31.67
2022/3/13 12:42:53,21.80,35.50,98304.05,32.08
2022/3/13 12:42:58,21.80,35.50,98304.72,32.08
2022/3/13 12:43:3,21.80,35.50,98303.75,32.50
2022/3/13 12:43:8,21.80,35.60,98303.59,32.92
2022/3/13 12:43:13,21.80,35.60,98303.29,33.33
2022/3/13 12:43:18,21.80,35.60,98303.25,33.75
2022/3/13 12:43:24,21.80,35.60,98304.30,34.17
2022/3/13 12:43:29,21.80,35.60,98305.13,34.17
2022/3/13 12:43:34,21.80,35.70,98304.83,34.17
2022/3/13 12:43:39,21.80,35.80,98303.83,34.17
2022/3/13 12:43:44,21.80,35.70,98302.66,35.42
2022/3/13 12:43:49,21.80,35.50,98302.70,35.83
2022/3/13 12:43:54,21.80,35.50,98302.16,36.67
2022/3/13 12:44:0,21.80,35.60,98301.66,37.50
2022/3/13 12:44:5,21.80,35.60,98300.66,37.92
2022/3/13 12:44:10,21.80,35.60,98299.82,37.92
2022/3/13 12:44:15,21.80,35.50,98299.98,37.92
2022/3/13 12:44:20,21.80,35.50,98300.32,38.33
2022/3/13 12:44:25,21.80,35.50,98300.83,37.92
2022/3/13 12:44:31,21.80,35.60,98300.98,38.33
2022/3/13 12:44:36,21.80,35.60,98300.70,38.33
2022/3/13 12:44:41,21.90,35.70,98300.53,38.75
2022/3/13 12:44:46,21.80,35.50,98300.36,40.42
2022/3/13 12:44:51,21.90,35.50,98300.23,40.00
2022/3/13 12:44:56,21.90,35.50,98300.56,39.58
2022/3/13 12:45:1,21.80,35.50,98300.77,39.17
2022/3/13 12:45:7,21.80,35.50,98300.41,40.00
2022/3/13 12:45:12,21.80,35.50,98300.23,40.83
2022/3/13 12:45:17,21.80,35.50,98300.41,40.83
2022/3/13 12:45:22,21.80,35.50,98300.23,40.42
2022/3/13 12:45:27,21.80,35.60,98300.94,39.58
2022/3/13 12:45:32,21.90,35.70,98301.27,40.00
2022/3/13 12:45:37,21.90,35.70,98301.61,40.83
2022/3/13 12:45:43,21.80,35.70,98301.81,41.67
2022/3/13 12:45:48,21.80,35.70,98300.81,42.08
2022/3/13 12:45:53,21.80,35.60,98301.02,42.50
2022/3/13 12:45:58,21.80,35.60,98301.19,42.08
2022/3/13 12:46:3,21.90,35.70,98300.68,42.50
2022/3/13 12:46:8,21.90,35.80,98301.02,42.50
2022/3/13 12:46:13,21.80,35.80,98301.05,42.92
2022/3/13 12:46:19,21.90,35.80,98300.68,43.33
2022/3/13 12:46:24,21.90,35.60,98300.52,43.75
2022/3/13 12:46:29,21.80,35.60,98301.39,43.75
2022/3/13 12:46:34,21.90,35.60,98301.89,42.92
2022/3/13 12:46:39,21.90,35.50,98301.55,42.50
2022/3/13 12:46:44,21.80,35.40,98301.39,42.50
2022/3/13 12:46:50,21.90,35.50,98302.39,42.50
2022/3/13 12:46:55,21.80,35.40,98301.72,42.50
2022/3/13 12:47:0,21.90,35.50,98302.39,42.50
2022/3/13 12:47:5,21.90,35.50,98301.55,42.08
2022/3/13 12:47:10,21.90,35.50,98301.22,42.08
2022/3/13 12:47:15,21.90,35.50,98300.89,41.67
2022/3/13 12:47:20,21.80,35.50,98300.39,41.67
2022/3/13 12:47:26,21.90,35.60,98301.09,41.67
2022/3/13 12:47:31,21.90,35.60,98300.59,41.67
2022/3/13 12:47:36,21.90,35.60,98300.42,42.50
2022/3/13 12:47:41,21.80,35.50,98300.76,42.08
2022/3/13 12:47:46,21.90,35.50,98301.27,42.50
2022/3/13 12:47:51,21.90,35.80,98302.09,43.33
2022/3/13 12:47:56,21.90,36.00,98302.09,43.75
2022/3/13 12:48:2,21.90,36.10,98301.92,45.00
2022/3/13 12:48:7,21.90,36.00,98302.43,45.42
2022/3/13 12:48:12,21.90,35.80,98302.76,45.42
2022/3/13 12:48:17,21.90,35.70,98302.94,45.42
2022/3/13 12:48:22,21.90,35.70,98301.60,45.42
2022/3/13 12:48:27,21.80,35.60,98301.94,45.42
2022/3/13 12:48:32,21.90,35.50,98302.31,45.83
2022/3/13 12:48:38,21.90,35.60,98302.27,45.83
2022/3/13 12:48:43,21.80,35.50,98301.77,45.83
2022/3/13 12:48:48,21.90,35.50,98301.77,45.00
2022/3/13 12:48:53,21.90,35.50,98301.47,45.00
2022/3/13 12:48:58,21.90,35.50,98301.84,45.42
2022/3/13 12:49:3,21.80,35.40,98301.68,45.83
2022/3/13 12:49:9,21.90,35.50,98301.72,45.83
2022/3/13 12:49:14,21.90,35.60,98301.22,45.42
2022/3/13 12:49:19,21.80,35.60,98301.42,45.83
2022/3/13 12:49:24,21.90,35.60,98301.59,45.83
2022/3/13 12:49:29,21.90,35.50,98301.42,45.83
2022/3/13 12:49:34,21.90,35.50,98301.45,45.83
2022/3/13 12:49:39,21.90,35.40,98299.58,45.83
2022/3/13 12:49:45,21.90,35.50,98298.58,45.83
2022/3/13 12:49:50,21.90,35.50,98298.75,46.25
2022/3/13 12:49:55,21.90,35.50,98299.08,46.25
2022/3/13 12:50:0,21.90,35.50,98299.45,45.83
2022/3/13 12:50:5,21.90,35.50,98299.33,45.42
2022/3/13 12:50:10,21.90,35.60,98298.66,45.83
2022/3/13 12:50:15,21.90,35.70,98299.33,45.83
2022/3/13 12:50:21,21.90,35.80,98300.00,45.83
2022/3/13 12:50:26,21.90,35.80,98300.49,45.83
2022/3/13 12:50:31,21.90,35.80,98300.03,46.67
2022/3/13 12:50:36,21.90,35.80,98300.33,47.08
2022/3/13 12:50:41,21.90,35.80,98301.03,47.50
2022/3/13 12:50:46,21.90,35.70,98301.50,47.92
2022/3/13 12:50:52,21.90,35.60,98301.87,47.92
2022/3/13 12:50:57,21.90,35.60,98302.04,47.92
2022/3/13 12:51:2,21.90,35.60,98302.54,48.33
2022/3/13 12:51:7,21.90,35.60,98302.41,48.33
2022/3/13 12:51:12,21.90,35.80,98302.24,48.33
2022/3/13 12:51:17,21.90,35.90,98303.14,48.75
2022/3/13 12:51:22,21.90,35.90,98301.97,48.75
2022/3/13 12:51:28,21.90,35.80,98301.64,48.75
2022/3/13 12:51:33,21.90,35.90,98301.47,48.75
2022/3/13 12:51:38,21.90,36.00,98301.84,48.75
2022/3/13 12:51:43,21.90,36.10,98300.30,48.75
2022/3/13 12:51:48,21.90,36.20,98299.30,48.75
